Date,Open,High,Low,Close,Volume
22-Jan-14,565000.00,566000.00,558000.00,562000.00,27584
21-Jan-14,557000.00,567000.00,554000.00,565000.00,20321
20-Jan-14,561000.00,566000.00,558000.00,559000.00,11655
17-Jan-14,552000.00,569000.00,552000.00,565000.00,45246
16-Jan-14,554000.00,558000.00,551000.00,555000.00,24359
15-Jan-14,537000.00,552000.00,537000.00,549000.00,35332
14-Jan-14,540000.00,543000.00,533000.00,540000.00,17382
13-Jan-14,533000.00,542000.00,533000.00,538000.00,15487
10-Jan-14,537000.00,544000.00,530000.00,530000.00,25263
9-Jan-14,548000.00,548000.00,534000.00,534000.00,18474
8-Jan-14,548000.00,552000.00,540000.00,544000.00,21059
7-Jan-14,536000.00,552000.00,536000.00,541000.00,25531
6-Jan-14,532000.00,546000.00,529000.00,541000.00,16945
3-Jan-14,545000.00,552000.00,522000.00,536000.00,19806
2-Jan-14,548000.00,553000.00,540000.00,544000.00,27458
30-Dec-13,545000.00,548000.00,538000.00,548000.00,23438
27-Dec-13,532000.00,540000.00,529000.00,540000.00,11648
26-Dec-13,529000.00,539000.00,529000.00,535000.00,24383
24-Dec-13,535000.00,535000.00,523000.00,532000.00,24622
23-Dec-13,530000.00,534000.00,520000.00,530000.00,30786
20-Dec-13,549000.00,550000.00,530000.00,530000.00,20594
19-Dec-13,544000.00,550000.00,542000.00,548000.00,35291
18-Dec-13,526000.00,536000.00,525000.00,536000.00,33211
17-Dec-13,527000.00,530000.00,519000.00,525000.00,74541
16-Dec-13,550000.00,550000.00,539000.00,539000.00,26061
13-Dec-13,549000.00,550000.00,540000.00,550000.00,20680
12-Dec-13,554000.00,555000.00,542000.00,546000.00,32272
11-Dec-13,555000.00,562000.00,554000.00,556000.00,20454
10-Dec-13,564000.00,564000.00,555000.00,560000.00,19141
9-Dec-13,576000.00,576000.00,554000.00,559000.00,26750
6-Dec-13,559000.00,576000.00,554000.00,569000.00,35673
5-Dec-13,550000.00,560000.00,549000.00,557000.00,41653
4-Dec-13,547000.00,554000.00,542000.00,549000.00,17758
3-Dec-13,553000.00,556000.00,547000.00,552000.00,27883
2-Dec-13,545000.00,555000.00,545000.00,552000.00,20198
29-Nov-13,543000.00,556000.00,539000.00,544000.00,19282
28-Nov-13,549000.00,554000.00,545000.00,548000.00,16316
27-Nov-13,548000.00,548000.00,533000.00,548000.00,20743
26-Nov-13,536000.00,547000.00,531000.00,547000.00,28741
25-Nov-13,535000.00,543000.00,535000.00,543000.00,24061
22-Nov-13,533000.00,533000.00,526000.00,531000.00,12710
21-Nov-13,522000.00,530000.00,520000.00,528000.00,20772
20-Nov-13,516000.00,526000.00,516000.00,523000.00,23142
19-Nov-13,523000.00,523000.00,513000.00,519000.00,29297
18-Nov-13,537000.00,538000.00,517000.00,520000.00,21959
15-Nov-13,526000.00,537000.00,523000.00,535000.00,26423
14-Nov-13,511000.00,526000.00,510000.00,521000.00,29710
13-Nov-13,508000.00,516000.00,505000.00,511000.00,25370
12-Nov-13,513000.00,517000.00,507000.00,512000.00,17744
11-Nov-13,526000.00,526000.00,509000.00,510000.00,27290
8-Nov-13,515000.00,525000.00,515000.00,522000.00,19560
7-Nov-13,522000.00,529000.00,520000.00,525000.00,23529
6-Nov-13,526000.00,533000.00,516000.00,527000.00,28131
5-Nov-13,533000.00,543000.00,528000.00,533000.00,26626
4-Nov-13,538000.00,544000.00,530000.00,540000.00,14200
1-Nov-13,551000.00,552000.00,530000.00,540000.00,19980
31-Oct-13,545000.00,556000.00,545000.00,551000.00,23126
30-Oct-13,550000.00,554000.00,545000.00,548000.00,28451
29-Oct-13,545000.00,554000.00,538000.00,547000.00,24983
28-Oct-13,553000.00,557000.00,545000.00,550000.00,16948
25-Oct-13,547000.00,561000.00,545000.00,557000.00,78575
24-Oct-13,522000.00,550000.00,522000.00,545000.00,77343
23-Oct-13,505000.00,520000.00,503000.00,513000.00,31154
22-Oct-13,508000.00,511000.00,504000.00,505000.00,27409
