Date,Open,High,Low,Close,Volume
17-Jan-14,60900.00,61900.00,60400.00,60700.00,211650
16-Jan-14,61400.00,61900.00,61100.00,61100.00,139987
15-Jan-14,60300.00,61800.00,60300.00,61100.00,205034
14-Jan-14,60400.00,60900.00,60200.00,60300.00,184115
13-Jan-14,61000.00,61500.00,60800.00,60800.00,87138
10-Jan-14,61000.00,61500.00,60400.00,61100.00,163741
9-Jan-14,61300.00,61400.00,60700.00,60900.00,190219
8-Jan-14,61200.00,61900.00,60600.00,61300.00,221845
7-Jan-14,60900.00,61800.00,60900.00,61000.00,139463
6-Jan-14,61600.00,62300.00,61000.00,61000.00,184590
3-Jan-14,62700.00,63000.00,61100.00,61700.00,184059
2-Jan-14,64300.00,64300.00,62300.00,62700.00,128593
30-Dec-13,64400.00,64400.00,63000.00,64000.00,174468
27-Dec-13,63500.00,64200.00,62600.00,63800.00,133558
26-Dec-13,63700.00,64400.00,62900.00,63700.00,285714
24-Dec-13,63000.00,63800.00,62700.00,63000.00,158256
23-Dec-13,62300.00,63300.00,62200.00,62800.00,202643
20-Dec-13,61400.00,62900.00,61100.00,62100.00,210192
19-Dec-13,62800.00,63100.00,61200.00,61600.00,260257
18-Dec-13,61400.00,62800.00,61200.00,62100.00,227933
17-Dec-13,61200.00,61800.00,61200.00,61500.00,155262
16-Dec-13,60700.00,62000.00,60500.00,61200.00,214060
13-Dec-13,60400.00,60800.00,60100.00,60800.00,220319
12-Dec-13,60600.00,61000.00,60200.00,61000.00,233168
11-Dec-13,60900.00,61800.00,60800.00,61000.00,208903
10-Dec-13,61700.00,61700.00,60900.00,61200.00,132133
9-Dec-13,61600.00,61700.00,61100.00,61300.00,171595
6-Dec-13,60800.00,61200.00,60500.00,60800.00,197648
5-Dec-13,61100.00,61300.00,60500.00,61100.00,133958
4-Dec-13,61300.00,61500.00,60600.00,61100.00,212637
3-Dec-13,61800.00,62000.00,61200.00,61700.00,99597
2-Dec-13,62300.00,62500.00,61000.00,62200.00,116224
29-Nov-13,62400.00,63100.00,62100.00,62500.00,130918
28-Nov-13,61900.00,63000.00,61600.00,62400.00,313142
27-Nov-13,61500.00,61800.00,60900.00,61500.00,182701
26-Nov-13,60900.00,61900.00,60800.00,61700.00,144070
25-Nov-13,61300.00,62400.00,61200.00,61200.00,179521
22-Nov-13,61900.00,62100.00,60500.00,61100.00,234570
21-Nov-13,60900.00,61500.00,60300.00,61500.00,194976
20-Nov-13,61300.00,61500.00,60800.00,60900.00,156948
19-Nov-13,61100.00,62000.00,61100.00,61500.00,170485
18-Nov-13,60800.00,61500.00,60500.00,61300.00,100900
15-Nov-13,60800.00,61400.00,60700.00,61100.00,121272
14-Nov-13,60300.00,61100.00,60200.00,60400.00,285867
13-Nov-13,61000.00,61100.00,59900.00,60400.00,346102
12-Nov-13,61600.00,61600.00,60800.00,61100.00,212487
11-Nov-13,61700.00,62100.00,60000.00,61200.00,355938
8-Nov-13,62100.00,62300.00,61700.00,61900.00,193406
7-Nov-13,61800.00,62700.00,61800.00,62600.00,119137
6-Nov-13,61400.00,62600.00,61400.00,62400.00,191684
5-Nov-13,62300.00,62400.00,61300.00,61800.00,250936
4-Nov-13,62000.00,63100.00,62000.00,62400.00,137894
1-Nov-13,62500.00,63100.00,61900.00,62200.00,229179
31-Oct-13,63500.00,63700.00,62100.00,62700.00,370501
30-Oct-13,63100.00,63400.00,62400.00,63400.00,218817
29-Oct-13,62600.00,63300.00,62200.00,63000.00,206399
28-Oct-13,62100.00,62700.00,62000.00,62700.00,195058
25-Oct-13,63100.00,63400.00,61600.00,62100.00,551791
24-Oct-13,63600.00,64000.00,62900.00,63900.00,321240
23-Oct-13,64000.00,64500.00,63300.00,63500.00,250786
22-Oct-13,64200.00,64500.00,63500.00,63800.00,230951
21-Oct-13,63800.00,64300.00,63400.00,63900.00,217410
