Date,Open,High,Low,Close,Volume
17-Jan-14,12600.00,12650.00,12400.00,12500.00,883330
16-Jan-14,12500.00,12750.00,12400.00,12700.00,2346810
15-Jan-14,12050.00,12450.00,12000.00,12350.00,1867310
14-Jan-14,12100.00,12250.00,11950.00,12000.00,904350
13-Jan-14,11950.00,12300.00,11950.00,12200.00,1081040
10-Jan-14,12050.00,12200.00,11900.00,11950.00,924850
9-Jan-14,12050.00,12200.00,12000.00,12100.00,1137670
8-Jan-14,11950.00,12150.00,11950.00,12050.00,1036130
7-Jan-14,11850.00,12050.00,11850.00,12000.00,1008030
6-Jan-14,11900.00,12000.00,11850.00,11900.00,1079640
3-Jan-14,12050.00,12100.00,11850.00,11900.00,1187730
2-Jan-14,12200.00,12300.00,12000.00,12100.00,1149160
30-Dec-13,11950.00,12200.00,11900.00,12150.00,1129320
27-Dec-13,12100.00,12100.00,11900.00,12000.00,1424280
26-Dec-13,12250.00,12350.00,12150.00,12250.00,2215670
24-Dec-13,12150.00,12250.00,12050.00,12150.00,1491910
23-Dec-13,12000.00,12200.00,11950.00,12100.00,1620050
20-Dec-13,11800.00,11950.00,11750.00,11950.00,1442250
19-Dec-13,11900.00,11950.00,11750.00,11750.00,1065650
18-Dec-13,11500.00,11900.00,11500.00,11750.00,2967960
17-Dec-13,11550.00,11650.00,11450.00,11500.00,954410
16-Dec-13,11400.00,11550.00,11400.00,11450.00,762100
13-Dec-13,11350.00,11550.00,11350.00,11450.00,667330
12-Dec-13,11400.00,11550.00,11400.00,11400.00,872680
11-Dec-13,11550.00,11600.00,11400.00,11500.00,1025860
10-Dec-13,11450.00,11600.00,11350.00,11550.00,1228110
9-Dec-13,11350.00,11450.00,11300.00,11400.00,821720
6-Dec-13,11350.00,11400.00,11200.00,11300.00,1263780
5-Dec-13,11400.00,11450.00,11300.00,11350.00,929800
4-Dec-13,11400.00,11450.00,11350.00,11350.00,1201630
3-Dec-13,11450.00,11500.00,11400.00,11450.00,1775390
2-Dec-13,11500.00,11500.00,11400.00,11450.00,1335350
29-Nov-13,11450.00,11500.00,11400.00,11450.00,1596830
28-Nov-13,11550.00,11550.00,11400.00,11500.00,2120220
27-Nov-13,11600.00,11600.00,11400.00,11500.00,5539960
26-Nov-13,11900.00,12000.00,11800.00,12000.00,481640
25-Nov-13,11950.00,12100.00,11900.00,11950.00,494220
22-Nov-13,11850.00,11950.00,11800.00,11950.00,606440
21-Nov-13,11850.00,11900.00,11750.00,11750.00,625060
20-Nov-13,12150.00,12150.00,11850.00,11900.00,1030040
19-Nov-13,12050.00,12200.00,12000.00,12150.00,629520
