Date,Open,High,Low,Close,Volume
22-Jan-14,380000.00,383000.00,379500.00,382000.00,19362
21-Jan-14,381000.00,382500.00,378000.00,380000.00,36408
20-Jan-14,385500.00,388000.00,379500.00,381000.00,42673
17-Jan-14,390000.00,391500.00,381000.00,388500.00,47824
16-Jan-14,396500.00,396500.00,388000.00,391000.00,34294
15-Jan-14,393500.00,394500.00,386500.00,394000.00,33706
14-Jan-14,400500.00,403500.00,390000.00,393000.00,46011
13-Jan-14,398500.00,410500.00,398500.00,402500.00,30604
10-Jan-14,400000.00,403000.00,393500.00,402000.00,21376
9-Jan-14,399500.00,403000.00,397000.00,397000.00,36685
8-Jan-14,405500.00,408000.00,399000.00,403000.00,26683
7-Jan-14,401000.00,411500.00,395500.00,410000.00,39073
6-Jan-14,396000.00,408000.00,393500.00,405000.00,29920
3-Jan-14,404000.00,407000.00,397000.00,398500.00,43921
2-Jan-14,407500.00,417500.00,404000.00,406000.00,101050
30-Dec-13,395500.00,407000.00,395500.00,404000.00,82162
27-Dec-13,400500.00,403500.00,395000.00,398000.00,32339
26-Dec-13,397000.00,403000.00,395500.00,400500.00,39159
24-Dec-13,391500.00,397000.00,391000.00,395500.00,25547
23-Dec-13,390000.00,393500.00,388000.00,392000.00,28186
20-Dec-13,387500.00,391500.00,383500.00,388500.00,33558
19-Dec-13,394500.00,394500.00,382500.00,384000.00,24994
18-Dec-13,387000.00,393000.00,386500.00,388500.00,27357
17-Dec-13,388000.00,390000.00,382000.00,387000.00,26079
16-Dec-13,381000.00,386000.00,381000.00,384000.00,24899
13-Dec-13,384500.00,387500.00,379000.00,383000.00,33084
12-Dec-13,382000.00,386000.00,380000.00,382500.00,29774
11-Dec-13,390000.00,391000.00,382500.00,385500.00,27272
10-Dec-13,390000.00,393500.00,387500.00,390000.00,21479
9-Dec-13,395000.00,395000.00,389500.00,392000.00,17788
6-Dec-13,387000.00,392000.00,384500.00,387500.00,21496
5-Dec-13,385000.00,392500.00,383000.00,388000.00,39585
4-Dec-13,386000.00,391500.00,383500.00,384500.00,32589
3-Dec-13,390000.00,397500.00,386000.00,390000.00,35689
2-Dec-13,390500.00,398500.00,390500.00,394500.00,27230
29-Nov-13,389000.00,398000.00,389000.00,392000.00,56206
28-Nov-13,385000.00,392000.00,384500.00,390500.00,40464
27-Nov-13,381500.00,383000.00,378000.00,383000.00,22867
26-Nov-13,374500.00,383000.00,371000.00,379500.00,21739
25-Nov-13,374500.00,382000.00,374000.00,377000.00,19368
22-Nov-13,376000.00,377000.00,371500.00,374000.00,17570
21-Nov-13,375000.00,375500.00,371500.00,374500.00,20473
20-Nov-13,380000.00,382500.00,372000.00,378000.00,61264
19-Nov-13,384500.00,389500.00,378500.00,385000.00,59697
18-Nov-13,377500.00,388000.00,377500.00,382500.00,34131
15-Nov-13,374000.00,382500.00,372500.00,377000.00,21497
14-Nov-13,369500.00,376500.00,367000.00,372000.00,39191
13-Nov-13,367500.00,373000.00,365000.00,372000.00,33743
12-Nov-13,367500.00,373500.00,363000.00,365000.00,60414
11-Nov-13,383000.00,383000.00,367000.00,369000.00,48122
8-Nov-13,382500.00,387500.00,378000.00,383000.00,23747
7-Nov-13,390500.00,392500.00,381500.00,388000.00,23734
6-Nov-13,385000.00,392500.00,384500.00,391500.00,25766
5-Nov-13,380500.00,387500.00,380000.00,387000.00,26968
4-Nov-13,385000.00,386500.00,380000.00,382500.00,26373
1-Nov-13,400000.00,401000.00,382500.00,385000.00,53955
31-Oct-13,397500.00,403000.00,397500.00,402500.00,22164
30-Oct-13,395500.00,402000.00,393500.00,402000.00,24657
29-Oct-13,395500.00,400000.00,392500.00,397000.00,26237
28-Oct-13,388000.00,397000.00,387500.00,393500.00,30043
25-Oct-13,399000.00,403500.00,388500.00,393000.00,33988
24-Oct-13,401000.00,404000.00,395500.00,399500.00,31125
23-Oct-13,402000.00,406000.00,394000.00,399000.00,47293
22-Oct-13,400000.00,405000.00,399000.00,405000.00,38454
21-Oct-13,396000.00,400000.00,392000.00,400000.00,25621
18-Oct-13,395000.00,398500.00,393500.00,398500.00,21453
17-Oct-13,394000.00,399000.00,391500.00,397500.00,30915
16-Oct-13,398000.00,399000.00,388500.00,392000.00,32049
15-Oct-13,388000.00,398000.00,388000.00,397000.00,35010
14-Oct-13,392000.00,393500.00,383500.00,390500.00,39051
11-Oct-13,388500.00,397000.00,385500.00,395000.00,46944
10-Oct-13,380000.00,390000.00,378500.00,388500.00,58114
8-Oct-13,381500.00,382000.00,371000.00,376000.00,69538
7-Oct-13,385000.00,388500.00,379000.00,383000.00,28528
4-Oct-13,384000.00,395500.00,384000.00,387000.00,41689
2-Oct-13,390000.00,392500.00,386000.00,389500.00,30482
1-Oct-13,381000.00,390000.00,381000.00,386500.00,26280
30-Sep-13,391500.00,392500.00,380500.00,380500.00,54448
27-Sep-13,380000.00,395000.00,378000.00,393000.00,84779
26-Sep-13,379000.00,382500.00,377000.00,377500.00,62976
25-Sep-13,378000.00,384500.00,377500.00,382500.00,45517
24-Sep-13,382500.00,384500.00,377000.00,382000.00,59720
23-Sep-13,374000.00,382500.00,372500.00,382000.00,101294
17-Sep-13,366000.00,373500.00,366000.00,372000.00,53019
16-Sep-13,369500.00,374500.00,364000.00,366000.00,36798
13-Sep-13,380000.00,380000.00,366000.00,369500.00,51698
12-Sep-13,373500.00,375000.00,368000.00,372000.00,38856
11-Sep-13,366500.00,373500.00,366500.00,373500.00,31413
10-Sep-13,365000.00,370000.00,362500.00,370000.00,54563
9-Sep-13,360000.00,368000.00,360000.00,367500.00,39635
6-Sep-13,364000.00,365500.00,357500.00,361000.00,45345
5-Sep-13,356500.00,365000.00,355000.00,364000.00,65481
4-Sep-13,355000.00,357000.00,353000.00,356500.00,28966
3-Sep-13,349000.00,356000.00,348500.00,353500.00,51566
2-Sep-13,341000.00,351000.00,340500.00,348500.00,46125
30-Aug-13,341500.00,342000.00,338000.00,340500.00,45519
29-Aug-13,340000.00,343000.00,339000.00,340000.00,46508
28-Aug-13,337500.00,342000.00,336500.00,340000.00,41012
27-Aug-13,339000.00,343500.00,339000.00,342500.00,52339
26-Aug-13,337000.00,343000.00,337000.00,340500.00,31010
23-Aug-13,336000.00,339000.00,335000.00,336500.00,52971
22-Aug-13,337500.00,339500.00,335000.00,336000.00,33014
21-Aug-13,344500.00,345000.00,338000.00,340500.00,52207
20-Aug-13,344500.00,347000.00,341500.00,343500.00,48227
19-Aug-13,351500.00,354500.00,344500.00,346000.00,60109
16-Aug-13,349000.00,363000.00,347500.00,355000.00,34021
14-Aug-13,355000.00,356000.00,350500.00,353000.00,47218
13-Aug-13,356000.00,358500.00,350000.00,356000.00,46622
12-Aug-13,346500.00,360000.00,345500.00,355500.00,75527
9-Aug-13,345000.00,348000.00,340500.00,341500.00,50541
8-Aug-13,345500.00,350500.00,345500.00,347000.00,29744
7-Aug-13,353500.00,353500.00,345000.00,345500.00,39332
6-Aug-13,352000.00,353500.00,350000.00,353000.00,19467
5-Aug-13,356500.00,357000.00,350000.00,354000.00,19062
2-Aug-13,351500.00,356500.00,351500.00,354500.00,44594
1-Aug-13,349500.00,353000.00,346500.00,352000.00,47780
31-Jul-13,348500.00,352000.00,346500.00,351500.00,42684
30-Jul-13,347500.00,349000.00,345000.00,348500.00,24669
29-Jul-13,350000.00,351000.00,344500.00,346500.00,39077
26-Jul-13,348500.00,354000.00,348000.00,352000.00,27320
25-Jul-13,350500.00,353500.00,349000.00,349500.00,34607
24-Jul-13,349000.00,355500.00,349000.00,353500.00,33772
23-Jul-13,343000.00,351000.00,343000.00,351000.00,45273
22-Jul-13,348000.00,350000.00,344000.00,346000.00,37399
19-Jul-13,346500.00,350000.00,345000.00,346000.00,30906
18-Jul-13,357000.00,357000.00,341500.00,346500.00,89502
17-Jul-13,361000.00,364000.00,349500.00,356500.00,85131
16-Jul-13,369000.00,370500.00,356000.00,361000.00,43197
15-Jul-13,369500.00,372500.00,362500.00,369000.00,23408
12-Jul-13,369000.00,373000.00,365500.00,372000.00,32129
11-Jul-13,372000.00,372000.00,364000.00,372000.00,27418
10-Jul-13,367000.00,372500.00,361000.00,365000.00,58768
9-Jul-13,358000.00,369000.00,357000.00,364000.00,50269
8-Jul-13,366000.00,366000.00,351500.00,356000.00,41454
5-Jul-13,357500.00,366500.00,357000.00,366000.00,37153
4-Jul-13,344500.00,358000.00,344500.00,357500.00,37413
3-Jul-13,348000.00,351000.00,342500.00,344500.00,30901
2-Jul-13,355500.00,355500.00,348000.00,348000.00,36413
1-Jul-13,349500.00,359000.00,346500.00,355500.00,41997
28-Jun-13,351000.00,361500.00,345000.00,355000.00,73130
27-Jun-13,343000.00,355000.00,343000.00,351000.00,40037
26-Jun-13,340500.00,345500.00,333500.00,344500.00,59197
25-Jun-13,343000.00,349000.00,339500.00,345000.00,37160
24-Jun-13,353000.00,355000.00,344000.00,344000.00,40690
21-Jun-13,364500.00,364500.00,352000.00,355000.00,56223
20-Jun-13,369500.00,370000.00,364000.00,365500.00,40837
19-Jun-13,368500.00,370500.00,367000.00,369000.00,29628
18-Jun-13,365500.00,372000.00,362500.00,368500.00,46311
17-Jun-13,361500.00,368000.00,358500.00,365500.00,42776
14-Jun-13,359500.00,365500.00,356000.00,358000.00,43775
13-Jun-13,365000.00,368500.00,356500.00,357000.00,52844
12-Jun-13,358500.00,369000.00,358500.00,365500.00,26263
11-Jun-13,359000.00,364000.00,353500.00,360000.00,40493
10-Jun-13,357000.00,366000.00,355500.00,362000.00,33427
7-Jun-13,366000.00,369500.00,353000.00,356000.00,63903
5-Jun-13,370500.00,370500.00,360000.00,362500.00,51752
4-Jun-13,364000.00,371500.00,362000.00,371500.00,54486
3-Jun-13,365000.00,369000.00,361500.00,364000.00,42507
31-May-13,368500.00,374000.00,365500.00,365500.00,56309
30-May-13,363500.00,374000.00,363500.00,365500.00,47994
29-May-13,366500.00,368000.00,363000.00,363500.00,43138
28-May-13,357500.00,368000.00,357500.00,367500.00,44891
27-May-13,358500.00,361000.00,354000.00,358000.00,42094
24-May-13,356500.00,362500.00,354500.00,358500.00,68726
23-May-13,361500.00,363000.00,351500.00,354500.00,98842
22-May-13,372000.00,374500.00,360000.00,360000.00,120203
21-May-13,372500.00,375000.00,367500.00,371000.00,59142
20-May-13,367500.00,375000.00,366000.00,372500.00,75794
16-May-13,376500.00,380000.00,368500.00,371000.00,85240
15-May-13,379500.00,385000.00,369500.00,375000.00,106498
14-May-13,378000.00,383500.00,375500.00,382000.00,76863
13-May-13,376000.00,382500.00,372500.00,380000.00,63086
10-May-13,396500.00,396500.00,373000.00,375000.00,223346
9-May-13,400000.00,401500.00,397500.00,400000.00,47515
8-May-13,403500.00,406000.00,395000.00,400500.00,53670
7-May-13,400000.00,409000.00,400000.00,406000.00,36240
6-May-13,398000.00,403000.00,396500.00,402000.00,44570
3-May-13,404000.00,404500.00,394000.00,394500.00,55553
2-May-13,407500.00,410000.00,400000.00,404500.00,42133
30-Apr-13,413000.00,415500.00,406000.00,411000.00,54571
29-Apr-13,410000.00,415000.00,406000.00,414500.00,36495
26-Apr-13,404500.00,414000.00,404500.00,410500.00,36373
25-Apr-13,417000.00,420000.00,404000.00,408500.00,45683
24-Apr-13,399000.00,415000.00,399000.00,415000.00,53443
23-Apr-13,402000.00,405500.00,393500.00,399000.00,42739
22-Apr-13,405000.00,409500.00,400000.00,405500.00,38957
19-Apr-13,405500.00,410000.00,402500.00,409500.00,38854
