Date,Open,High,Low,Close,Volume
17-Jan-14,100000.00,100500.00,99600.00,99600.00,72352
16-Jan-14,100500.00,101000.00,100000.00,100000.00,105277
15-Jan-14,99000.00,100500.00,98700.00,100500.00,113244
14-Jan-14,100000.00,101000.00,98800.00,99400.00,164241
13-Jan-14,98600.00,101000.00,98600.00,100500.00,97289
10-Jan-14,100500.00,101000.00,98500.00,98500.00,232243
9-Jan-14,101000.00,101500.00,100000.00,100000.00,165565
8-Jan-14,101500.00,102000.00,101000.00,101000.00,91389
7-Jan-14,102000.00,102500.00,101000.00,101500.00,149419
6-Jan-14,101000.00,102000.00,100500.00,101500.00,107037
3-Jan-14,101500.00,102000.00,100500.00,100500.00,155015
2-Jan-14,104500.00,104500.00,101000.00,101500.00,162654
30-Dec-13,103000.00,104000.00,103000.00,104000.00,124415
27-Dec-13,103500.00,104000.00,102000.00,103000.00,180567
26-Dec-13,105000.00,105000.00,104000.00,104500.00,205015
24-Dec-13,103000.00,104500.00,102000.00,104500.00,255844
23-Dec-13,102000.00,104500.00,101500.00,102500.00,325314
20-Dec-13,101000.00,102500.00,101000.00,102000.00,150102
19-Dec-13,102500.00,103000.00,101000.00,101500.00,177592
18-Dec-13,100500.00,102000.00,100500.00,102000.00,152175
17-Dec-13,100500.00,100500.00,99900.00,100500.00,120447
16-Dec-13,97700.00,101000.00,97400.00,98900.00,158775
13-Dec-13,96700.00,97600.00,95600.00,97000.00,81323
12-Dec-13,97100.00,97500.00,96000.00,96100.00,159992
11-Dec-13,98300.00,98900.00,97500.00,97500.00,138004
10-Dec-13,99800.00,99800.00,98600.00,99100.00,80870
9-Dec-13,98700.00,99300.00,98100.00,99300.00,72124
6-Dec-13,98500.00,98900.00,97400.00,97400.00,173432
5-Dec-13,100500.00,101000.00,98300.00,99100.00,272509
4-Dec-13,101000.00,101500.00,100500.00,100500.00,121455
3-Dec-13,102000.00,102000.00,101000.00,101000.00,113481
2-Dec-13,102000.00,102000.00,101000.00,102000.00,65356
29-Nov-13,101500.00,102500.00,101500.00,102000.00,97577
28-Nov-13,101500.00,102500.00,101500.00,102000.00,147676
27-Nov-13,101000.00,102000.00,100500.00,102000.00,125767
26-Nov-13,101000.00,102000.00,101000.00,101000.00,110259
25-Nov-13,101500.00,102500.00,101000.00,101500.00,69977
22-Nov-13,101000.00,102000.00,101000.00,101000.00,79093
21-Nov-13,102000.00,102000.00,101000.00,101000.00,96315
20-Nov-13,102000.00,102500.00,101000.00,102000.00,157940
19-Nov-13,101000.00,102000.00,101000.00,102000.00,140169
18-Nov-13,102500.00,102500.00,101000.00,101000.00,68314
15-Nov-13,100500.00,102500.00,100500.00,101500.00,83108
14-Nov-13,100500.00,102000.00,100500.00,100500.00,177686
13-Nov-13,101500.00,102500.00,100500.00,100500.00,161964
12-Nov-13,102500.00,102500.00,101500.00,102000.00,89128
11-Nov-13,102500.00,103500.00,101500.00,101500.00,152168
8-Nov-13,104000.00,104000.00,102500.00,102500.00,139871
7-Nov-13,103500.00,104500.00,103500.00,104000.00,134870
6-Nov-13,102500.00,104500.00,102500.00,104500.00,135531
5-Nov-13,103000.00,104000.00,102500.00,102500.00,106068
4-Nov-13,104000.00,104500.00,103500.00,103500.00,120555
1-Nov-13,104500.00,105000.00,104000.00,104500.00,33953
31-Oct-13,105000.00,106000.00,104500.00,104500.00,144022
30-Oct-13,105500.00,105500.00,104500.00,105500.00,104515
29-Oct-13,105000.00,105500.00,104500.00,105500.00,103538
28-Oct-13,105500.00,106000.00,105000.00,105500.00,99237
25-Oct-13,104500.00,105000.00,103500.00,105000.00,133799
24-Oct-13,105000.00,105500.00,104000.00,105000.00,124815
23-Oct-13,105500.00,106000.00,104000.00,105500.00,237423
22-Oct-13,105000.00,105500.00,104500.00,105500.00,179328
