Date,Open,High,Low,Close,Volume
22-Jan-14,70000.00,70700.00,69800.00,70100.00,121114
21-Jan-14,70000.00,70200.00,69200.00,69900.00,110294
20-Jan-14,70000.00,70200.00,69000.00,70000.00,138048
17-Jan-14,69800.00,70900.00,69600.00,69800.00,194585
16-Jan-14,69700.00,70600.00,69000.00,69800.00,245970
15-Jan-14,69800.00,70400.00,68900.00,69700.00,195757
14-Jan-14,70300.00,70800.00,68800.00,69800.00,390649
13-Jan-14,71100.00,71300.00,70100.00,70600.00,212172
10-Jan-14,69500.00,73300.00,69500.00,70300.00,1353902
9-Jan-14,67700.00,68600.00,67700.00,67700.00,246310
8-Jan-14,69800.00,69900.00,66700.00,68000.00,837320
7-Jan-14,69200.00,69800.00,69100.00,69700.00,254267
6-Jan-14,70500.00,70800.00,69600.00,70000.00,358899
3-Jan-14,72000.00,72400.00,70400.00,71100.00,389825
2-Jan-14,74100.00,74200.00,71700.00,72500.00,297721
30-Dec-13,73800.00,74400.00,73700.00,74000.00,147443
27-Dec-13,73400.00,74400.00,73100.00,73500.00,205141
26-Dec-13,74400.00,75100.00,74200.00,74500.00,275689
24-Dec-13,72900.00,74500.00,72800.00,74200.00,269172
23-Dec-13,72900.00,73500.00,72500.00,72800.00,178857
20-Dec-13,72400.00,73100.00,71900.00,72700.00,203437
19-Dec-13,74000.00,74000.00,71600.00,72400.00,335894
18-Dec-13,72900.00,74100.00,72700.00,73200.00,222854
17-Dec-13,72200.00,73000.00,72200.00,72500.00,190591
16-Dec-13,73000.00,73100.00,71900.00,72400.00,251370
13-Dec-13,72800.00,73600.00,72300.00,72900.00,213658
12-Dec-13,72600.00,73300.00,72500.00,72800.00,280596
11-Dec-13,73300.00,74000.00,72600.00,73200.00,154658
10-Dec-13,74000.00,74000.00,72900.00,73600.00,141522
9-Dec-13,74700.00,74700.00,73900.00,74000.00,86918
6-Dec-13,73600.00,74300.00,73300.00,73700.00,155952
5-Dec-13,73800.00,74400.00,73200.00,74100.00,137451
4-Dec-13,74300.00,74600.00,73600.00,74400.00,112993
3-Dec-13,75400.00,75400.00,74200.00,75000.00,140871
2-Dec-13,75800.00,76200.00,75200.00,75600.00,73075
29-Nov-13,75000.00,76400.00,75000.00,75800.00,159538
28-Nov-13,75000.00,76000.00,74700.00,75000.00,238088
27-Nov-13,74500.00,74900.00,73200.00,74600.00,150849
26-Nov-13,73300.00,75000.00,73300.00,74500.00,230839
25-Nov-13,73100.00,74900.00,73100.00,74000.00,178474
22-Nov-13,73700.00,74000.00,73000.00,73400.00,126657
21-Nov-13,73900.00,73900.00,72700.00,73500.00,193390
20-Nov-13,73700.00,74200.00,73600.00,73900.00,88168
19-Nov-13,73600.00,74700.00,73000.00,74000.00,174644
18-Nov-13,73900.00,75000.00,73600.00,73600.00,162480
15-Nov-13,72200.00,74000.00,72200.00,73300.00,138527
14-Nov-13,73200.00,73800.00,72000.00,72800.00,284640
13-Nov-13,74600.00,74900.00,73000.00,73700.00,202383
