Date,Open,High,Low,Close,Volume
17-Jan-14,314500.00,318500.00,311500.00,311500.00,150818
16-Jan-14,309500.00,315000.00,309500.00,311500.00,160430
15-Jan-14,310000.00,313000.00,308500.00,310000.00,114076
14-Jan-14,308000.00,311000.00,307500.00,310000.00,119627
13-Jan-14,312000.00,313500.00,310500.00,310500.00,147763
10-Jan-14,307000.00,311000.00,306500.00,308000.00,137716
9-Jan-14,310500.00,312000.00,306500.00,306500.00,292843
8-Jan-14,316500.00,316500.00,311500.00,313500.00,152628
7-Jan-14,313500.00,318000.00,313500.00,314500.00,138105
6-Jan-14,317500.00,320000.00,314000.00,316500.00,165573
3-Jan-14,321000.00,326500.00,316500.00,320500.00,175700
2-Jan-14,327500.00,328500.00,322000.00,322000.00,172437
30-Dec-13,328000.00,329000.00,324000.00,326500.00,163486
27-Dec-13,332000.00,332500.00,328000.00,329000.00,126056
26-Dec-13,334500.00,337000.00,333000.00,335500.00,151217
24-Dec-13,333000.00,335000.00,331000.00,332500.00,113575
23-Dec-13,334000.00,335500.00,331500.00,334000.00,163035
20-Dec-13,328500.00,334000.00,328500.00,331000.00,114916
19-Dec-13,333000.00,333500.00,328000.00,328500.00,91026
18-Dec-13,326000.00,329500.00,324500.00,328000.00,123381
17-Dec-13,327000.00,329500.00,324500.00,326000.00,142381
16-Dec-13,326000.00,330000.00,325000.00,327000.00,87150
13-Dec-13,327500.00,329500.00,323000.00,328500.00,118340
12-Dec-13,329000.00,332500.00,328500.00,330000.00,155190
11-Dec-13,334000.00,337000.00,330500.00,332500.00,100932
10-Dec-13,333500.00,337500.00,333000.00,336000.00,101453
9-Dec-13,335500.00,339000.00,335000.00,337500.00,155857
6-Dec-13,337000.00,337000.00,332500.00,334500.00,203421
5-Dec-13,339500.00,339500.00,335500.00,338000.00,230394
4-Dec-13,338500.00,339500.00,334500.00,336000.00,172466
3-Dec-13,335500.00,340000.00,334500.00,337000.00,330499
2-Dec-13,328000.00,338000.00,328000.00,333500.00,406956
29-Nov-13,324000.00,329500.00,322500.00,327500.00,160201
28-Nov-13,323500.00,326500.00,322500.00,324500.00,108048
27-Nov-13,323000.00,325000.00,319500.00,323000.00,125285
26-Nov-13,322000.00,325000.00,317000.00,324000.00,224959
25-Nov-13,325000.00,328500.00,323500.00,325500.00,98808
22-Nov-13,326000.00,327000.00,320500.00,324500.00,109989
21-Nov-13,328000.00,329000.00,322500.00,323500.00,153818
20-Nov-13,326000.00,329000.00,324000.00,328000.00,135031
19-Nov-13,327500.00,331500.00,326000.00,327500.00,165949
18-Nov-13,326500.00,330000.00,326000.00,327500.00,121178
15-Nov-13,326500.00,329000.00,324500.00,326500.00,138438
14-Nov-13,323000.00,327500.00,322500.00,324500.00,159464
13-Nov-13,328000.00,328500.00,324000.00,324500.00,147221
12-Nov-13,327500.00,331000.00,326000.00,330000.00,226899
11-Nov-13,326000.00,328500.00,324000.00,325000.00,131846
