Date,Open,High,Low,Close,Volume
22-Jan-14,70400.00,71700.00,70300.00,70500.00,392143
21-Jan-14,69200.00,70700.00,69200.00,70400.00,457499
20-Jan-14,70000.00,70100.00,68000.00,69600.00,314939
17-Jan-14,71200.00,71400.00,69500.00,70100.00,368012
16-Jan-14,69200.00,72100.00,69100.00,71000.00,903058
15-Jan-14,68400.00,69400.00,68000.00,69100.00,545452
14-Jan-14,67200.00,68400.00,66400.00,67600.00,463481
13-Jan-14,68400.00,68800.00,67500.00,67600.00,310557
10-Jan-14,68400.00,68900.00,67700.00,68100.00,317933
9-Jan-14,67100.00,68800.00,67100.00,68300.00,634878
8-Jan-14,68200.00,68700.00,67000.00,67000.00,601374
7-Jan-14,67700.00,69000.00,67300.00,68300.00,371701
6-Jan-14,69600.00,69800.00,68000.00,68200.00,563320
3-Jan-14,69500.00,70200.00,69400.00,69500.00,569225
2-Jan-14,73000.00,73000.00,69600.00,69700.00,969316
30-Dec-13,73600.00,73800.00,72500.00,73000.00,473368
27-Dec-13,73700.00,74200.00,73100.00,74100.00,269673
26-Dec-13,73000.00,74200.00,73000.00,73800.00,419995
24-Dec-13,72800.00,73200.00,72400.00,72800.00,229502
23-Dec-13,72900.00,73900.00,72200.00,72700.00,378823
20-Dec-13,71700.00,73400.00,71700.00,73000.00,392996
19-Dec-13,73800.00,73900.00,71500.00,72000.00,519698
18-Dec-13,73700.00,74000.00,72400.00,73000.00,475838
17-Dec-13,74500.00,75100.00,73500.00,74000.00,285439
16-Dec-13,74400.00,74700.00,73500.00,74000.00,326842
13-Dec-13,75100.00,75300.00,74000.00,74400.00,373681
12-Dec-13,75300.00,75700.00,74500.00,75100.00,396288
11-Dec-13,75200.00,76500.00,75100.00,75100.00,353768
10-Dec-13,77300.00,77300.00,75300.00,76100.00,479045
9-Dec-13,78100.00,78500.00,76500.00,77200.00,319950
6-Dec-13,77600.00,78700.00,76800.00,77300.00,274144
5-Dec-13,78800.00,79000.00,77200.00,77600.00,354502
4-Dec-13,79200.00,79600.00,78100.00,78800.00,265936
3-Dec-13,79900.00,80100.00,79100.00,79700.00,222523
2-Dec-13,82000.00,82000.00,80100.00,80400.00,296548
29-Nov-13,82200.00,82500.00,80600.00,81800.00,300882
28-Nov-13,79700.00,82500.00,79700.00,81900.00,968774
27-Nov-13,77800.00,80000.00,77500.00,79700.00,780487
26-Nov-13,75300.00,77900.00,74700.00,77400.00,481707
25-Nov-13,74200.00,76000.00,74100.00,75300.00,253955
22-Nov-13,73900.00,74700.00,73400.00,73800.00,324059
21-Nov-13,76300.00,76400.00,73200.00,73700.00,853011
20-Nov-13,77000.00,77700.00,76300.00,76800.00,195117
19-Nov-13,76600.00,77900.00,76600.00,77200.00,196200
18-Nov-13,77000.00,78000.00,77000.00,77200.00,170399
15-Nov-13,75700.00,76900.00,75500.00,76700.00,269015
14-Nov-13,76300.00,76700.00,75100.00,75100.00,308604
13-Nov-13,76800.00,77600.00,75900.00,75900.00,223035
12-Nov-13,76600.00,78000.00,76500.00,77100.00,279838
11-Nov-13,77700.00,77900.00,76500.00,76500.00,270340
8-Nov-13,77100.00,78000.00,77100.00,77300.00,302607
7-Nov-13,78300.00,79000.00,78100.00,78100.00,211434
6-Nov-13,78700.00,79300.00,78000.00,78100.00,419555
5-Nov-13,79900.00,80400.00,78600.00,78700.00,393704
4-Nov-13,80700.00,80900.00,79800.00,79900.00,422345
1-Nov-13,81500.00,81800.00,80800.00,81400.00,204366
31-Oct-13,81500.00,81800.00,81300.00,81500.00,233198
30-Oct-13,81700.00,81900.00,81100.00,81900.00,259855
29-Oct-13,80200.00,81700.00,80200.00,81700.00,364111
28-Oct-13,81000.00,81500.00,79800.00,79900.00,508735
25-Oct-13,84000.00,84100.00,80400.00,80600.00,718143
24-Oct-13,84200.00,84200.00,82800.00,83700.00,307698
23-Oct-13,86100.00,86200.00,84200.00,84200.00,261001
22-Oct-13,85300.00,85700.00,84500.00,85500.00,184492
21-Oct-13,85500.00,85900.00,84900.00,85000.00,226558
18-Oct-13,84900.00,85400.00,84100.00,85400.00,244485
17-Oct-13,85200.00,85600.00,83600.00,84500.00,370082
16-Oct-13,85800.00,86900.00,84200.00,84600.00,453908
15-Oct-13,86500.00,86900.00,85500.00,86100.00,306884
14-Oct-13,86700.00,87100.00,85600.00,86400.00,254487
11-Oct-13,84600.00,86600.00,84400.00,86400.00,554730
10-Oct-13,84900.00,85800.00,83300.00,83700.00,554260
8-Oct-13,85600.00,86300.00,84700.00,85300.00,394094
7-Oct-13,85800.00,86900.00,85700.00,86600.00,273060
4-Oct-13,87200.00,87200.00,85500.00,86100.00,361472
2-Oct-13,86000.00,87400.00,85700.00,86800.00,665460
1-Oct-13,85400.00,86300.00,84600.00,85300.00,387184
30-Sep-13,86300.00,86600.00,84800.00,86300.00,505335
27-Sep-13,85400.00,87500.00,85100.00,86300.00,861511
26-Sep-13,83400.00,85300.00,83200.00,84900.00,475959
25-Sep-13,83000.00,84100.00,83000.00,83400.00,343708
24-Sep-13,82900.00,83500.00,82400.00,83100.00,293455
23-Sep-13,83000.00,83600.00,82400.00,83300.00,346605
17-Sep-13,84600.00,84700.00,82700.00,83100.00,483651
16-Sep-13,84000.00,84900.00,83900.00,84600.00,361099
13-Sep-13,84400.00,85300.00,84000.00,84000.00,360596
12-Sep-13,85200.00,85500.00,84000.00,84600.00,716506
11-Sep-13,84400.00,84800.00,83700.00,84800.00,663913
10-Sep-13,83800.00,84300.00,82800.00,83800.00,602494
9-Sep-13,82300.00,83500.00,81700.00,83500.00,654052
6-Sep-13,82200.00,82200.00,81400.00,81900.00,336829
5-Sep-13,81800.00,82200.00,81200.00,81900.00,475937
4-Sep-13,81000.00,81400.00,80700.00,81300.00,294693
3-Sep-13,82000.00,82100.00,80700.00,81500.00,382817
2-Sep-13,81200.00,81800.00,80800.00,81500.00,182369
30-Aug-13,82100.00,82300.00,80300.00,81600.00,515803
29-Aug-13,79600.00,81900.00,79500.00,81700.00,721137
28-Aug-13,78200.00,79200.00,78100.00,79100.00,263711
27-Aug-13,80000.00,80700.00,79300.00,79600.00,278547
26-Aug-13,79900.00,80500.00,79200.00,80500.00,311757
23-Aug-13,77200.00,79700.00,77200.00,79500.00,577683
22-Aug-13,78400.00,78500.00,76600.00,76900.00,698140
21-Aug-13,79800.00,80300.00,79000.00,79000.00,426364
20-Aug-13,80500.00,81700.00,79600.00,79800.00,470275
19-Aug-13,81400.00,81500.00,80800.00,80800.00,205430
16-Aug-13,81000.00,81700.00,80700.00,81200.00,331974
14-Aug-13,81700.00,82500.00,81200.00,82200.00,472636
13-Aug-13,80000.00,81700.00,79900.00,81700.00,580086
12-Aug-13,79400.00,80900.00,79400.00,79800.00,337918
9-Aug-13,79600.00,80200.00,79300.00,79400.00,304391
8-Aug-13,79800.00,80700.00,79400.00,79400.00,490977
7-Aug-13,81100.00,81200.00,79800.00,79800.00,574828
6-Aug-13,81300.00,81600.00,80800.00,81600.00,390551
5-Aug-13,81300.00,81700.00,81000.00,81300.00,282909
2-Aug-13,81300.00,81900.00,80800.00,81500.00,468235
1-Aug-13,80800.00,81000.00,80100.00,80600.00,415769
31-Jul-13,81100.00,81600.00,80500.00,80800.00,401493
30-Jul-13,80900.00,81600.00,80700.00,81000.00,453740
29-Jul-13,81800.00,81900.00,80600.00,80700.00,598359
26-Jul-13,84100.00,84300.00,81400.00,82000.00,1263208
25-Jul-13,85400.00,85900.00,84700.00,84900.00,532045
24-Jul-13,84100.00,85700.00,83600.00,85700.00,453515
23-Jul-13,82900.00,84500.00,82900.00,84100.00,543904
22-Jul-13,81800.00,83100.00,81700.00,82300.00,290826
19-Jul-13,83000.00,83700.00,81500.00,81800.00,502555
18-Jul-13,83800.00,84100.00,83200.00,83200.00,244430
