Date,Open,High,Low,Close,Volume
17-Jan-14,75000.00,75800.00,74700.00,74700.00,180195
16-Jan-14,74600.00,75700.00,74200.00,75200.00,236406
15-Jan-14,74000.00,75300.00,73700.00,74900.00,184257
14-Jan-14,74400.00,75000.00,72900.00,74300.00,194338
13-Jan-14,73600.00,75100.00,73600.00,75100.00,120923
10-Jan-14,74200.00,75200.00,73600.00,73700.00,274789
9-Jan-14,75400.00,76500.00,74300.00,74300.00,268985
8-Jan-14,75100.00,76000.00,74600.00,75100.00,162609
7-Jan-14,73000.00,75600.00,73000.00,75400.00,286417
6-Jan-14,73500.00,73800.00,72500.00,73400.00,194740
3-Jan-14,73900.00,74600.00,73000.00,73500.00,260829
2-Jan-14,74900.00,75000.00,73600.00,73600.00,196329
30-Dec-13,75000.00,75200.00,73600.00,74500.00,348117
27-Dec-13,75700.00,75700.00,74600.00,74700.00,373952
26-Dec-13,78000.00,78500.00,77700.00,78000.00,280438
24-Dec-13,77200.00,77800.00,77100.00,77400.00,207023
23-Dec-13,76700.00,78200.00,76100.00,76600.00,349498
20-Dec-13,75700.00,76500.00,75200.00,76000.00,234766
19-Dec-13,76500.00,76700.00,75900.00,76300.00,170117
18-Dec-13,76000.00,76400.00,75300.00,75900.00,249010
17-Dec-13,74000.00,75700.00,74000.00,74800.00,325046
16-Dec-13,74300.00,75600.00,73700.00,73700.00,206486
13-Dec-13,76300.00,76300.00,75100.00,75300.00,183588
12-Dec-13,76700.00,76800.00,75500.00,75700.00,247434
11-Dec-13,75700.00,76600.00,75500.00,76000.00,290023
10-Dec-13,75000.00,75700.00,74800.00,75700.00,166539
9-Dec-13,75800.00,75900.00,74500.00,74600.00,267347
6-Dec-13,76300.00,76700.00,74900.00,75200.00,303360
5-Dec-13,76600.00,77100.00,75800.00,76100.00,256752
4-Dec-13,76900.00,77700.00,76600.00,76800.00,201559
3-Dec-13,76600.00,77400.00,76500.00,76800.00,212651
2-Dec-13,78500.00,78500.00,76300.00,77500.00,166324
29-Nov-13,78000.00,78500.00,76700.00,78500.00,230457
28-Nov-13,77100.00,77800.00,76500.00,77400.00,148701
27-Nov-13,76600.00,77200.00,75100.00,76600.00,191738
26-Nov-13,76400.00,77300.00,76300.00,77200.00,150324
25-Nov-13,75900.00,77500.00,75900.00,76700.00,149649
22-Nov-13,76100.00,76200.00,75000.00,75800.00,252883
21-Nov-13,77000.00,77300.00,75200.00,76500.00,225432
20-Nov-13,77000.00,77700.00,76600.00,77200.00,202584
19-Nov-13,76600.00,77700.00,76400.00,77400.00,258248
18-Nov-13,77400.00,77700.00,76600.00,76800.00,210944
15-Nov-13,78200.00,78900.00,77300.00,77600.00,134301
14-Nov-13,77000.00,78000.00,77000.00,77000.00,238867
13-Nov-13,77400.00,77800.00,76400.00,77000.00,187422
12-Nov-13,78500.00,78500.00,77500.00,77800.00,91337
11-Nov-13,77100.00,78200.00,77100.00,78200.00,157232
