Date,Open,High,Low,Close,Volume
22-Jan-14,237000.00,238500.00,235000.00,237500.00,151177
21-Jan-14,233000.00,238000.00,230000.00,236500.00,176934
20-Jan-14,229000.00,234500.00,225000.00,232500.00,217458
17-Jan-14,231000.00,232000.00,226000.00,230000.00,295164
16-Jan-14,234000.00,236000.00,229500.00,231000.00,281462
15-Jan-14,232000.00,234500.00,231500.00,234500.00,208520
14-Jan-14,230500.00,235000.00,230000.00,231000.00,225634
13-Jan-14,237000.00,238000.00,229500.00,231500.00,351455
10-Jan-14,248000.00,249500.00,233000.00,236500.00,577532
9-Jan-14,248500.00,254000.00,247000.00,248000.00,222412
8-Jan-14,253000.00,253500.00,247000.00,248000.00,168294
7-Jan-14,245000.00,255000.00,244500.00,252000.00,226546
6-Jan-14,246500.00,251000.00,246500.00,247000.00,129368
3-Jan-14,253000.00,253500.00,244000.00,248500.00,258337
2-Jan-14,259000.00,263000.00,253000.00,253500.00,207340
30-Dec-13,256500.00,257500.00,254500.00,257000.00,118500
27-Dec-13,253500.00,256500.00,251500.00,256000.00,106838
26-Dec-13,257000.00,257500.00,253500.00,255000.00,128381
24-Dec-13,250500.00,256500.00,250500.00,255500.00,163184
23-Dec-13,253000.00,253500.00,249000.00,249500.00,145548
20-Dec-13,254000.00,256500.00,248500.00,252000.00,133859
19-Dec-13,258500.00,259000.00,250500.00,253000.00,146806
18-Dec-13,253500.00,259000.00,251000.00,252000.00,203574
17-Dec-13,248500.00,254500.00,248500.00,252500.00,227166
16-Dec-13,244000.00,248500.00,244000.00,244500.00,160184
13-Dec-13,251500.00,252000.00,240000.00,243000.00,419627
12-Dec-13,250500.00,254000.00,250000.00,251500.00,204503
11-Dec-13,258500.00,260500.00,251500.00,253000.00,165354
10-Dec-13,260000.00,260500.00,255000.00,258000.00,99860
9-Dec-13,259500.00,263000.00,259000.00,260000.00,148990
6-Dec-13,254000.00,258000.00,251500.00,256500.00,135653
5-Dec-13,256000.00,258000.00,250000.00,254500.00,329226
4-Dec-13,262000.00,263000.00,255500.00,256000.00,298896
3-Dec-13,264500.00,270000.00,264000.00,265000.00,145858
2-Dec-13,271500.00,271500.00,264000.00,266000.00,181844
29-Nov-13,273000.00,273000.00,268500.00,271500.00,120965
28-Nov-13,275000.00,277000.00,270000.00,271500.00,218502
27-Nov-13,271500.00,273500.00,268500.00,272500.00,147060
26-Nov-13,273000.00,274500.00,267500.00,272000.00,153606
25-Nov-13,270000.00,276500.00,269500.00,271500.00,202388
22-Nov-13,276000.00,277000.00,263500.00,269000.00,301129
21-Nov-13,278000.00,278000.00,271000.00,271500.00,207427
20-Nov-13,276000.00,279500.00,275000.00,277000.00,193540
19-Nov-13,275500.00,281000.00,273500.00,276500.00,334948
18-Nov-13,276000.00,277500.00,273500.00,275500.00,196386
15-Nov-13,265000.00,275500.00,264500.00,275500.00,389112
14-Nov-13,259500.00,264000.00,257000.00,261000.00,290965
13-Nov-13,268500.00,272500.00,256000.00,256000.00,423025
12-Nov-13,269500.00,274000.00,266000.00,268000.00,244792
11-Nov-13,275000.00,278000.00,266000.00,267000.00,269756
8-Nov-13,263000.00,274500.00,263000.00,271000.00,336742
7-Nov-13,269500.00,270000.00,264000.00,266000.00,247405
6-Nov-13,255500.00,268000.00,254000.00,267000.00,406483
5-Nov-13,258000.00,261500.00,251000.00,253500.00,252912
4-Nov-13,250000.00,260000.00,248000.00,256500.00,347124
1-Nov-13,249500.00,252500.00,247000.00,250000.00,378208
31-Oct-13,258000.00,259000.00,251000.00,253500.00,334232
30-Oct-13,266500.00,268500.00,258000.00,260500.00,263334
29-Oct-13,261000.00,265500.00,256000.00,264000.00,219849
28-Oct-13,257500.00,262500.00,247000.00,260000.00,564631
25-Oct-13,276500.00,276500.00,260000.00,260000.00,534517
24-Oct-13,269000.00,275000.00,267000.00,274000.00,215740
23-Oct-13,281000.00,284500.00,266000.00,267500.00,424348
22-Oct-13,275500.00,279500.00,275000.00,279000.00,263317
21-Oct-13,280000.00,280500.00,272000.00,274500.00,436072
18-Oct-13,289500.00,291500.00,281500.00,282500.00,305955
17-Oct-13,286000.00,290000.00,285500.00,288500.00,299966
16-Oct-13,281000.00,287500.00,280000.00,281500.00,236039
15-Oct-13,273000.00,281500.00,273000.00,280500.00,263645
14-Oct-13,273000.00,274000.00,270500.00,271500.00,149498
11-Oct-13,270500.00,271500.00,267500.00,271000.00,306297
10-Oct-13,268500.00,270500.00,264500.00,265500.00,221478
8-Oct-13,256000.00,268000.00,256000.00,267000.00,352293
7-Oct-13,260000.00,261000.00,256000.00,256500.00,155589
4-Oct-13,261500.00,263000.00,253500.00,257000.00,287821
2-Oct-13,263500.00,267000.00,262500.00,264000.00,218451
1-Oct-13,261500.00,266000.00,258000.00,260000.00,238616
30-Sep-13,267500.00,270000.00,264000.00,264000.00,210093
27-Sep-13,263000.00,271500.00,263000.00,270000.00,397744
26-Sep-13,259500.00,264000.00,258000.00,262500.00,211675
25-Sep-13,262000.00,264000.00,257000.00,259500.00,303647
24-Sep-13,265000.00,265500.00,258000.00,263000.00,339563
23-Sep-13,262000.00,269500.00,261000.00,266000.00,350096
17-Sep-13,259500.00,261000.00,256000.00,260500.00,386766
16-Sep-13,248000.00,258000.00,247500.00,256500.00,350161
13-Sep-13,248500.00,248500.00,243000.00,246000.00,394980
12-Sep-13,253000.00,255000.00,249000.00,250000.00,367919
11-Sep-13,252500.00,252500.00,248500.00,252500.00,272004
10-Sep-13,244000.00,251500.00,243500.00,249500.00,549597
9-Sep-13,232000.00,243500.00,232000.00,243000.00,435219
6-Sep-13,232500.00,234500.00,231000.00,231000.00,197616
5-Sep-13,234500.00,235500.00,231500.00,232000.00,224191
4-Sep-13,230500.00,233500.00,229000.00,233000.00,213663
3-Sep-13,230000.00,233000.00,228500.00,230500.00,259364
2-Sep-13,229500.00,230000.00,226000.00,227500.00,182310
30-Aug-13,225000.00,228000.00,222500.00,227500.00,292850
29-Aug-13,223000.00,225000.00,221000.00,223000.00,153001
28-Aug-13,219000.00,223000.00,218500.00,222000.00,155711
27-Aug-13,221500.00,225500.00,220000.00,223000.00,246729
26-Aug-13,218000.00,223500.00,217500.00,221500.00,231623
23-Aug-13,212000.00,220500.00,211500.00,217500.00,370106
22-Aug-13,210000.00,213500.00,209000.00,210000.00,259990
21-Aug-13,219000.00,219500.00,212000.00,214000.00,231017
20-Aug-13,219500.00,225000.00,216000.00,217500.00,287354
19-Aug-13,216000.00,221500.00,215500.00,221000.00,284557
16-Aug-13,214000.00,217000.00,213000.00,215500.00,140078
14-Aug-13,219000.00,219500.00,214500.00,217000.00,195947
13-Aug-13,219000.00,219500.00,217000.00,218500.00,176497
12-Aug-13,217500.00,220000.00,217000.00,219500.00,126549
9-Aug-13,221000.00,221000.00,217500.00,218000.00,257111
8-Aug-13,214500.00,219500.00,213000.00,217000.00,333160
7-Aug-13,212500.00,214500.00,210000.00,212500.00,166063
6-Aug-13,218500.00,219000.00,213500.00,215000.00,206421
5-Aug-13,214000.00,220000.00,214000.00,216000.00,262623
2-Aug-13,217000.00,217500.00,213000.00,214000.00,223073
1-Aug-13,210000.00,216000.00,210000.00,214500.00,280451
31-Jul-13,212000.00,213000.00,210000.00,210000.00,263501
30-Jul-13,207000.00,212500.00,206000.00,211000.00,218578
29-Jul-13,208500.00,209000.00,205500.00,207000.00,124086
26-Jul-13,208000.00,209500.00,204500.00,208000.00,352388
25-Jul-13,209000.00,211000.00,205000.00,208500.00,190956
24-Jul-13,208000.00,214000.00,207000.00,209000.00,309444
23-Jul-13,210000.00,214500.00,206500.00,207500.00,523705
22-Jul-13,203000.00,210000.00,202500.00,209000.00,669252
19-Jul-13,196500.00,201000.00,196000.00,199500.00,271481
18-Jul-13,197000.00,199000.00,195500.00,196000.00,173490
17-Jul-13,193000.00,201000.00,191000.00,198000.00,441502
16-Jul-13,194000.00,195000.00,190000.00,191500.00,178803
15-Jul-13,189500.00,194000.00,185000.00,193500.00,298645
12-Jul-13,185500.00,191000.00,184500.00,188000.00,272886
11-Jul-13,180500.00,185500.00,180000.00,185500.00,300574
10-Jul-13,186500.00,186500.00,181500.00,183500.00,143310
9-Jul-13,186000.00,188000.00,183000.00,185500.00,243505
8-Jul-13,182000.00,187500.00,181500.00,184500.00,440217
5-Jul-13,180000.00,181500.00,178000.00,178500.00,164096
4-Jul-13,179000.00,180000.00,175000.00,177000.00,228617
3-Jul-13,183500.00,185500.00,178000.00,179000.00,229184
2-Jul-13,183000.00,184500.00,181500.00,184500.00,127226
1-Jul-13,182000.00,183000.00,180000.00,182500.00,107340
28-Jun-13,181500.00,185000.00,181000.00,183500.00,197924
27-Jun-13,178000.00,180500.00,177500.00,179500.00,271882
26-Jun-13,180500.00,181500.00,172000.00,176000.00,424178
25-Jun-13,177000.00,182000.00,177000.00,178500.00,282305
24-Jun-13,181000.00,183000.00,180000.00,180000.00,161023
21-Jun-13,184000.00,184000.00,180000.00,182000.00,348297
20-Jun-13,192000.00,192000.00,187000.00,188500.00,347903
19-Jun-13,194000.00,196500.00,193000.00,193500.00,143029
18-Jun-13,194500.00,195500.00,191500.00,194000.00,143360
17-Jun-13,193500.00,195000.00,193000.00,193500.00,147375
14-Jun-13,199000.00,199000.00,192000.00,195000.00,362277
13-Jun-13,198000.00,199500.00,196000.00,198000.00,233722
12-Jun-13,201500.00,204000.00,198000.00,199500.00,200374
11-Jun-13,204500.00,204500.00,200500.00,203500.00,169681
10-Jun-13,206000.00,207000.00,202500.00,204000.00,202383
7-Jun-13,203000.00,207000.00,202500.00,203500.00,251190
5-Jun-13,207500.00,208500.00,203000.00,203000.00,303925
4-Jun-13,202000.00,207500.00,201000.00,206500.00,474311
3-Jun-13,197000.00,201000.00,197000.00,200000.00,147806
31-May-13,196500.00,201500.00,196000.00,198000.00,230528
30-May-13,199000.00,199500.00,195000.00,197000.00,338594
29-May-13,202000.00,202500.00,198500.00,199500.00,251180
28-May-13,201000.00,202500.00,199500.00,200500.00,103306
27-May-13,199000.00,202000.00,198500.00,201000.00,101946
24-May-13,202500.00,203000.00,198000.00,200000.00,159283
23-May-13,206500.00,207000.00,200000.00,201000.00,195125
22-May-13,207000.00,209000.00,206500.00,207000.00,126711
21-May-13,206000.00,209500.00,205500.00,206000.00,142765
20-May-13,205000.00,205500.00,203000.00,205000.00,107672
16-May-13,206000.00,208500.00,203000.00,205000.00,250078
15-May-13,203000.00,207500.00,202500.00,205000.00,378641
14-May-13,200500.00,204000.00,199500.00,201000.00,219657
13-May-13,199000.00,201500.00,198000.00,199500.00,137027
10-May-13,203000.00,204000.00,197500.00,200000.00,206060
9-May-13,194000.00,205500.00,194000.00,203500.00,487936
8-May-13,196500.00,197000.00,192500.00,194000.00,186345
7-May-13,197000.00,198500.00,194000.00,195000.00,228198
6-May-13,199000.00,201000.00,195000.00,196000.00,331418
3-May-13,199500.00,200500.00,196000.00,197000.00,139582
2-May-13,201000.00,201500.00,197000.00,198000.00,119819
30-Apr-13,200500.00,201000.00,198500.00,201000.00,160627
29-Apr-13,202000.00,203000.00,196000.00,199000.00,170267
26-Apr-13,203500.00,206000.00,202000.00,202000.00,119037
25-Apr-13,200000.00,204000.00,199000.00,203500.00,167824
24-Apr-13,198500.00,200500.00,197000.00,200000.00,190245
23-Apr-13,198500.00,199500.00,195500.00,197000.00,157752
22-Apr-13,196000.00,200000.00,195000.00,198000.00,215081
19-Apr-13,192500.00,196000.00,189500.00,195000.00,216864
18-Apr-13,191500.00,193000.00,188500.00,191000.00,145089
17-Apr-13,192000.00,194500.00,187000.00,193000.00,270499
16-Apr-13,188500.00,194000.00,188500.00,192000.00,264316
15-Apr-13,190000.00,194000.00,188000.00,191000.00,287047
12-Apr-13,201000.00,202000.00,188000.00,188500.00,655493
11-Apr-13,204000.00,204000.00,199000.00,200000.00,265393
10-Apr-13,201000.00,203500.00,199000.00,201500.00,190656
9-Apr-13,197000.00,201000.00,196500.00,198000.00,149675
8-Apr-13,196500.00,200000.00,196000.00,198500.00,183676
5-Apr-13,198500.00,200500.00,195500.00,197000.00,264568
4-Apr-13,201500.00,202000.00,197500.00,199500.00,288069
3-Apr-13,206500.00,207500.00,202000.00,203500.00,255452
2-Apr-13,211000.00,211500.00,205500.00,207500.00,222989
1-Apr-13,211000.00,212500.00,209000.00,211000.00,81138
29-Mar-13,214500.00,214500.00,210000.00,211000.00,228286
28-Mar-13,215000.00,215500.00,211000.00,214000.00,153814
27-Mar-13,215500.00,215500.00,212000.00,214000.00,150101
26-Mar-13,212500.00,216000.00,211500.00,212500.00,211579
25-Mar-13,210000.00,213500.00,209500.00,212500.00,165537
22-Mar-13,206500.00,209000.00,206000.00,207000.00,111752
21-Mar-13,208500.00,210500.00,208000.00,208000.00,124864
20-Mar-13,208000.00,210000.00,206000.00,207000.00,174359
19-Mar-13,211000.00,212500.00,207500.00,208000.00,237246
18-Mar-13,209500.00,212000.00,207500.00,209500.00,128697
15-Mar-13,213500.00,214500.00,210000.00,210000.00,235488
14-Mar-13,212000.00,213000.00,210000.00,212500.00,268046
13-Mar-13,214000.00,216500.00,211500.00,213000.00,160996
12-Mar-13,215000.00,217500.00,214000.00,214500.00,155803
11-Mar-13,218500.00,219000.00,214000.00,216500.00,159991
8-Mar-13,217500.00,221500.00,216000.00,218000.00,197181
7-Mar-13,218500.00,219000.00,215000.00,216000.00,158467
6-Mar-13,212500.00,220000.00,212000.00,218000.00,340143
5-Mar-13,210500.00,213500.00,210000.00,210000.00,153793
4-Mar-13,213500.00,214500.00,210000.00,210500.00,184651
28-Feb-13,216000.00,217000.00,214000.00,214500.00,197637
27-Feb-13,215500.00,217000.00,211000.00,213500.00,193153
26-Feb-13,215500.00,216000.00,213500.00,215500.00,222156
25-Feb-13,224500.00,226000.00,216500.00,218500.00,277286
22-Feb-13,221500.00,226500.00,220500.00,224500.00,199381
21-Feb-13,219500.00,227000.00,218500.00,222500.00,271144
20-Feb-13,218000.00,221500.00,214500.00,221000.00,340880
19-Feb-13,216500.00,219500.00,215500.00,216000.00,220965
18-Feb-13,213000.00,219000.00,212000.00,214500.00,382759
15-Feb-13,211500.00,213500.00,210500.00,211500.00,386979
14-Feb-13,207000.00,210500.00,206500.00,209500.00,408788
13-Feb-13,205500.00,208500.00,204000.00,206500.00,377965
12-Feb-13,209000.00,209000.00,204500.00,205500.00,283224
8-Feb-13,203000.00,209000.00,202000.00,209000.00,393345
7-Feb-13,210000.00,212000.00,208000.00,209500.00,138848
6-Feb-13,212000.00,212500.00,209500.00,210500.00,127117
5-Feb-13,211000.00,212000.00,209500.00,211000.00,159020
4-Feb-13,215500.00,216500.00,212000.00,213500.00,164148
1-Feb-13,215500.00,215500.00,211000.00,214500.00,220698
31-Jan-13,221000.00,221500.00,213500.00,215000.00,291376
30-Jan-13,219000.00,224000.00,217500.00,219000.00,252976
29-Jan-13,213500.00,220000.00,213500.00,217500.00,211158
28-Jan-13,215500.00,216500.00,213500.00,215000.00,144115
25-Jan-13,221500.00,222000.00,212000.00,215500.00,429563
24-Jan-13,225500.00,226500.00,219500.00,221500.00,359069
