Date,Open,High,Low,Close,Volume
17-Jan-14,127500.00,129500.00,127500.00,128500.00,53878
16-Jan-14,129000.00,130000.00,128000.00,128500.00,77252
15-Jan-14,127000.00,130500.00,127000.00,130000.00,51866
14-Jan-14,126500.00,128500.00,126500.00,127500.00,39921
13-Jan-14,128500.00,128500.00,127000.00,127000.00,74717
10-Jan-14,127500.00,130000.00,127000.00,129500.00,57925
9-Jan-14,129000.00,129000.00,126500.00,127000.00,98637
8-Jan-14,129500.00,130500.00,128000.00,128500.00,70358
7-Jan-14,128000.00,131000.00,128000.00,129500.00,49383
6-Jan-14,127500.00,130000.00,127500.00,128500.00,46643
3-Jan-14,131000.00,132000.00,128000.00,128500.00,80126
2-Jan-14,135500.00,135500.00,131000.00,131500.00,68678
30-Dec-13,133000.00,135500.00,132000.00,135000.00,55704
27-Dec-13,132500.00,133500.00,132000.00,132000.00,62309
26-Dec-13,134500.00,134500.00,132500.00,133500.00,65993
24-Dec-13,128500.00,133500.00,128500.00,133000.00,95501
23-Dec-13,130500.00,131500.00,128000.00,129000.00,90013
20-Dec-13,129000.00,130000.00,127000.00,130000.00,105398
19-Dec-13,133000.00,133000.00,129500.00,129500.00,79294
18-Dec-13,132500.00,132500.00,130000.00,130500.00,74140
17-Dec-13,130500.00,131500.00,129500.00,130500.00,60027
16-Dec-13,130000.00,130500.00,128000.00,129000.00,84858
13-Dec-13,126500.00,131500.00,125000.00,131500.00,79642
12-Dec-13,130000.00,131000.00,126000.00,126000.00,131689
11-Dec-13,131000.00,132000.00,129000.00,131000.00,84601
10-Dec-13,132500.00,132500.00,129500.00,130000.00,63093
9-Dec-13,131500.00,132000.00,129000.00,131000.00,73566
6-Dec-13,131000.00,133000.00,129500.00,129500.00,85781
5-Dec-13,131000.00,133000.00,129000.00,131500.00,91975
4-Dec-13,131500.00,132500.00,129500.00,131000.00,101405
3-Dec-13,133500.00,134500.00,131000.00,132500.00,100906
2-Dec-13,136000.00,136500.00,132000.00,134000.00,106880
29-Nov-13,137500.00,140000.00,135500.00,135500.00,97484
28-Nov-13,134000.00,140000.00,133500.00,138500.00,133641
