Date,Open,High,Low,Close,Volume
22-Jan-14,69500.00,69800.00,69200.00,69600.00,392602
21-Jan-14,69000.00,70000.00,68800.00,69600.00,881638
20-Jan-14,68400.00,69000.00,67800.00,68900.00,353907
17-Jan-14,68900.00,69000.00,67800.00,68400.00,465773
16-Jan-14,68800.00,69200.00,68400.00,69100.00,708566
15-Jan-14,67200.00,69000.00,66800.00,68700.00,1528169
14-Jan-14,65700.00,66900.00,65600.00,66900.00,541431
13-Jan-14,65600.00,66400.00,65600.00,65900.00,254793
10-Jan-14,66200.00,66500.00,65300.00,65500.00,397264
9-Jan-14,65500.00,66700.00,65500.00,65900.00,486777
8-Jan-14,66400.00,66700.00,65600.00,65600.00,414046
7-Jan-14,65000.00,66500.00,65000.00,66200.00,417257
6-Jan-14,66000.00,66200.00,65000.00,65400.00,520533
3-Jan-14,66500.00,66800.00,65500.00,66100.00,690031
2-Jan-14,68400.00,68700.00,66500.00,67000.00,622146
30-Dec-13,68500.00,69000.00,68000.00,68100.00,379306
27-Dec-13,68000.00,68400.00,67600.00,68300.00,364674
26-Dec-13,67700.00,68400.00,67500.00,67700.00,529230
24-Dec-13,67400.00,67700.00,66900.00,67400.00,539139
23-Dec-13,67600.00,67700.00,66800.00,67000.00,408998
20-Dec-13,67000.00,67800.00,66800.00,67000.00,382096
19-Dec-13,68500.00,68600.00,67200.00,67300.00,350980
18-Dec-13,67900.00,68300.00,67500.00,67800.00,435205
17-Dec-13,67600.00,68300.00,67300.00,67700.00,375701
16-Dec-13,68300.00,68800.00,67200.00,67500.00,330765
13-Dec-13,68300.00,68500.00,67500.00,68300.00,370455
12-Dec-13,68500.00,68800.00,67700.00,68500.00,727161
11-Dec-13,67100.00,69500.00,67000.00,68300.00,1439655
10-Dec-13,66100.00,67900.00,65800.00,67600.00,1021085
9-Dec-13,66400.00,66900.00,65800.00,66100.00,497477
6-Dec-13,65700.00,66500.00,65600.00,65600.00,414284
5-Dec-13,66300.00,66600.00,65400.00,65800.00,497104
4-Dec-13,66500.00,67000.00,65900.00,66300.00,580596
3-Dec-13,67500.00,67700.00,66800.00,66900.00,500391
2-Dec-13,68500.00,68800.00,67400.00,68000.00,501122
29-Nov-13,68700.00,68800.00,67900.00,68400.00,453317
28-Nov-13,66800.00,68800.00,66800.00,68400.00,1373407
27-Nov-13,66700.00,66800.00,66200.00,66500.00,426422
26-Nov-13,66800.00,66900.00,66000.00,66500.00,529594
25-Nov-13,67200.00,67600.00,66500.00,66800.00,326766
22-Nov-13,67000.00,67100.00,66300.00,66700.00,275638
21-Nov-13,67000.00,67300.00,66300.00,66600.00,512095
20-Nov-13,66800.00,67600.00,66300.00,67500.00,497686
19-Nov-13,66800.00,67300.00,66500.00,66900.00,361668
18-Nov-13,65900.00,67300.00,65400.00,67000.00,790879
15-Nov-13,65800.00,66700.00,65800.00,66100.00,453759
14-Nov-13,65200.00,66600.00,65200.00,65400.00,721616
13-Nov-13,65500.00,65800.00,64600.00,64700.00,624132
12-Nov-13,65200.00,66000.00,65200.00,65400.00,463135
11-Nov-13,66100.00,66700.00,65200.00,65200.00,752865
8-Nov-13,65900.00,66900.00,65600.00,66100.00,1024523
7-Nov-13,67600.00,67900.00,66500.00,66600.00,1045086
6-Nov-13,68500.00,68800.00,67500.00,68000.00,749281
5-Nov-13,69300.00,69400.00,68400.00,68700.00,475166
4-Nov-13,68900.00,69800.00,68400.00,68900.00,733886
1-Nov-13,68200.00,69200.00,68200.00,68200.00,539067
31-Oct-13,67900.00,68600.00,67600.00,68000.00,544410
30-Oct-13,67800.00,68200.00,67500.00,67900.00,530826
29-Oct-13,67800.00,67900.00,67300.00,67600.00,513112
28-Oct-13,67500.00,68200.00,67400.00,67800.00,619959
25-Oct-13,69700.00,69800.00,67100.00,67700.00,2270576
24-Oct-13,69700.00,70100.00,68700.00,70100.00,965976
23-Oct-13,70300.00,70900.00,69500.00,69700.00,735036
22-Oct-13,70400.00,70800.00,69900.00,70300.00,662258
21-Oct-13,70400.00,71700.00,70300.00,70600.00,803539
18-Oct-13,69700.00,70400.00,69100.00,70100.00,700803
17-Oct-13,70600.00,70800.00,69700.00,69800.00,686204
16-Oct-13,70000.00,70700.00,69600.00,70100.00,647736
15-Oct-13,70800.00,71100.00,69700.00,70300.00,751722
14-Oct-13,70300.00,70700.00,69500.00,70500.00,696104
11-Oct-13,69900.00,70600.00,69500.00,70500.00,1214441
10-Oct-13,67200.00,69500.00,67200.00,69100.00,1242319
8-Oct-13,67900.00,68000.00,67000.00,67300.00,1146809
7-Oct-13,67600.00,68700.00,67600.00,68300.00,853659
4-Oct-13,68500.00,68500.00,67000.00,67200.00,1669596
2-Oct-13,71000.00,71300.00,68300.00,68400.00,2872562
1-Oct-13,71400.00,71600.00,70500.00,70800.00,764289
30-Sep-13,71100.00,71900.00,70900.00,71200.00,615633
27-Sep-13,72000.00,72100.00,71100.00,71600.00,1308197
26-Sep-13,71900.00,72500.00,71900.00,72200.00,664730
25-Sep-13,72300.00,72900.00,71800.00,72100.00,934028
24-Sep-13,71600.00,73100.00,71600.00,72800.00,901680
23-Sep-13,72800.00,73200.00,71800.00,72400.00,979491
17-Sep-13,73500.00,73900.00,72100.00,72700.00,1630902
16-Sep-13,73500.00,74200.00,73200.00,73900.00,825806
13-Sep-13,73500.00,74000.00,72800.00,73200.00,947476
12-Sep-13,74500.00,75000.00,73400.00,73500.00,1623900
11-Sep-13,75100.00,75200.00,74000.00,74700.00,1148951
10-Sep-13,75100.00,75800.00,74100.00,75100.00,1060912
9-Sep-13,74800.00,75500.00,74500.00,75100.00,644013
6-Sep-13,74800.00,75300.00,74000.00,74600.00,840902
5-Sep-13,74600.00,74900.00,74100.00,74700.00,671275
4-Sep-13,73300.00,74500.00,72800.00,74500.00,867607
3-Sep-13,73200.00,74200.00,72800.00,73500.00,884700
2-Sep-13,72300.00,74200.00,72200.00,73200.00,898059
30-Aug-13,72300.00,72800.00,71200.00,72400.00,825241
29-Aug-13,71800.00,72800.00,71600.00,71800.00,683523
28-Aug-13,71100.00,71900.00,71000.00,71900.00,548680
27-Aug-13,71500.00,72500.00,71500.00,72300.00,614076
26-Aug-13,72000.00,72400.00,71600.00,72100.00,484610
23-Aug-13,71100.00,71800.00,71000.00,71600.00,619459
22-Aug-13,70800.00,71600.00,70500.00,70700.00,906957
21-Aug-13,72300.00,72800.00,71200.00,72000.00,879282
20-Aug-13,74000.00,74800.00,72200.00,72400.00,1007394
19-Aug-13,74700.00,74800.00,73800.00,74600.00,541559
16-Aug-13,74200.00,74800.00,73700.00,74400.00,1160747
14-Aug-13,76400.00,77000.00,75300.00,75800.00,903986
13-Aug-13,75400.00,76000.00,74400.00,75800.00,868607
12-Aug-13,76300.00,76500.00,74700.00,75200.00,949132
9-Aug-13,74300.00,76400.00,73700.00,76200.00,1558029
8-Aug-13,75000.00,75500.00,74100.00,74100.00,791011
7-Aug-13,74900.00,75900.00,74100.00,74100.00,1323630
6-Aug-13,73300.00,75400.00,72900.00,74900.00,2162813
5-Aug-13,71400.00,73200.00,71400.00,72800.00,1106740
2-Aug-13,72500.00,72600.00,71200.00,71500.00,1379990
1-Aug-13,73200.00,73500.00,71800.00,71900.00,1334118
31-Jul-13,72900.00,73200.00,72500.00,72900.00,810927
30-Jul-13,73100.00,73500.00,72600.00,73200.00,663197
29-Jul-13,72400.00,73200.00,71600.00,73200.00,913799
26-Jul-13,71900.00,72600.00,71500.00,72300.00,737066
25-Jul-13,73200.00,73600.00,72100.00,72400.00,2000806
24-Jul-13,72800.00,74600.00,72200.00,74200.00,2071678
23-Jul-13,70600.00,72800.00,70200.00,72500.00,1865687
22-Jul-13,70200.00,71100.00,69300.00,69800.00,1065255
19-Jul-13,70400.00,70800.00,69800.00,70000.00,700604
18-Jul-13,70300.00,71100.00,69600.00,69900.00,807300
17-Jul-13,71300.00,71700.00,69000.00,70200.00,1712342
16-Jul-13,72100.00,72300.00,70800.00,71000.00,563357
15-Jul-13,71100.00,72300.00,70000.00,72300.00,673529
12-Jul-13,72000.00,72000.00,70300.00,71300.00,880300
