Date,Open,High,Low,Close,Volume
17-Jan-14,68600.00,69000.00,66700.00,67000.00,261492
16-Jan-14,68100.00,69100.00,67700.00,68500.00,188464
15-Jan-14,68900.00,69300.00,68200.00,68300.00,218014
14-Jan-14,67800.00,69400.00,67700.00,68900.00,305563
13-Jan-14,70600.00,70600.00,68500.00,68500.00,444379
10-Jan-14,71700.00,72200.00,69300.00,70900.00,393498
9-Jan-14,69400.00,72000.00,68900.00,71100.00,646916
8-Jan-14,68700.00,69900.00,68200.00,69200.00,361910
7-Jan-14,68000.00,69000.00,67300.00,68500.00,320291
6-Jan-14,67000.00,68800.00,66100.00,68300.00,355914
3-Jan-14,66800.00,67600.00,65300.00,67000.00,390853
2-Jan-14,68500.00,69500.00,66500.00,67100.00,453871
30-Dec-13,66100.00,67500.00,65900.00,66600.00,273174
27-Dec-13,65400.00,66700.00,65400.00,66100.00,154717
26-Dec-13,67400.00,67900.00,65700.00,65800.00,255003
24-Dec-13,64800.00,68300.00,64500.00,67100.00,570130
23-Dec-13,65200.00,65400.00,64000.00,64800.00,382450
20-Dec-13,64500.00,65200.00,63600.00,65200.00,300501
19-Dec-13,63700.00,64900.00,62800.00,64600.00,398848
18-Dec-13,64200.00,64700.00,63100.00,63700.00,594943
17-Dec-13,65700.00,65900.00,63300.00,64900.00,1178038
16-Dec-13,68800.00,70200.00,68200.00,68200.00,396122
13-Dec-13,67100.00,68500.00,65800.00,68400.00,300922
12-Dec-13,67000.00,67200.00,66000.00,66800.00,160198
11-Dec-13,67000.00,68300.00,66900.00,67000.00,175217
10-Dec-13,67800.00,68000.00,67000.00,67100.00,202386
9-Dec-13,66000.00,68100.00,65600.00,67500.00,393697
6-Dec-13,66500.00,67000.00,64200.00,65300.00,289925
5-Dec-13,66700.00,67300.00,66200.00,66700.00,187617
4-Dec-13,66400.00,67400.00,65500.00,66700.00,277293
3-Dec-13,66200.00,67600.00,65800.00,66100.00,294899
2-Dec-13,66000.00,66500.00,65100.00,66300.00,245780
29-Nov-13,66100.00,66700.00,65300.00,65600.00,272021
28-Nov-13,67600.00,68500.00,65800.00,66100.00,384787
27-Nov-13,67100.00,67900.00,66600.00,67400.00,246018
26-Nov-13,68000.00,68300.00,67200.00,67500.00,266130
25-Nov-13,67500.00,68800.00,66400.00,67900.00,467800
22-Nov-13,64200.00,67000.00,64200.00,66800.00,667917
21-Nov-13,64700.00,64700.00,63000.00,64200.00,360568
20-Nov-13,62900.00,64900.00,62600.00,64400.00,885775
19-Nov-13,60500.00,62200.00,60500.00,62200.00,381851
18-Nov-13,62100.00,62200.00,60900.00,61100.00,155977
15-Nov-13,61700.00,62100.00,60300.00,61300.00,396907
14-Nov-13,60300.00,62200.00,59200.00,61600.00,486676
13-Nov-13,62800.00,62900.00,60600.00,60600.00,407291
12-Nov-13,63000.00,63100.00,62300.00,62700.00,202595
11-Nov-13,64000.00,64100.00,62100.00,62400.00,321475
8-Nov-13,61500.00,63300.00,61000.00,63200.00,407758
7-Nov-13,60600.00,63000.00,60600.00,61900.00,618360
6-Nov-13,60000.00,61100.00,59600.00,60300.00,618516
5-Nov-13,61900.00,62500.00,60600.00,60800.00,244524
4-Nov-13,63100.00,63300.00,62000.00,62000.00,200935
1-Nov-13,63700.00,64000.00,62100.00,62900.00,278482
31-Oct-13,64200.00,64600.00,63400.00,63900.00,218450
30-Oct-13,63500.00,64300.00,62800.00,64200.00,219164
29-Oct-13,62000.00,63800.00,61600.00,63100.00,281173
28-Oct-13,63200.00,63900.00,62400.00,62500.00,173136
25-Oct-13,63000.00,64400.00,62400.00,62800.00,259499
24-Oct-13,64300.00,64600.00,63000.00,63200.00,272785
23-Oct-13,65800.00,66600.00,64000.00,64700.00,389918
22-Oct-13,62500.00,65600.00,62200.00,65000.00,522833
21-Oct-13,62900.00,64100.00,61800.00,63000.00,365361
18-Oct-13,63000.00,65200.00,63000.00,64100.00,541524
17-Oct-13,65700.00,65800.00,62800.00,63000.00,598862
16-Oct-13,62000.00,66700.00,61900.00,64100.00,1034236
15-Oct-13,62300.00,63200.00,61300.00,62300.00,654946
14-Oct-13,59600.00,63000.00,59600.00,61900.00,1541866
11-Oct-13,55700.00,58900.00,54900.00,58100.00,904707
10-Oct-13,54900.00,55300.00,53700.00,55200.00,546384
8-Oct-13,53500.00,55400.00,52900.00,54900.00,798464
7-Oct-13,55800.00,56100.00,54200.00,54200.00,612098
4-Oct-13,55100.00,56200.00,54500.00,56200.00,448676
2-Oct-13,57000.00,57100.00,55400.00,55400.00,288675
1-Oct-13,57000.00,57200.00,56000.00,56200.00,328930
30-Sep-13,57300.00,57600.00,56200.00,57000.00,259459
27-Sep-13,58500.00,58500.00,57200.00,57800.00,267056
26-Sep-13,58700.00,59100.00,57600.00,58200.00,376653
25-Sep-13,59800.00,60000.00,58800.00,59200.00,283115
24-Sep-13,59100.00,59900.00,58400.00,59500.00,300010
23-Sep-13,57600.00,59500.00,57500.00,59300.00,329219
17-Sep-13,56300.00,57500.00,56100.00,57500.00,223426
16-Sep-13,58400.00,58800.00,56200.00,56800.00,304932
13-Sep-13,58000.00,58500.00,57500.00,58200.00,228976
12-Sep-13,58000.00,58700.00,57500.00,58100.00,200181
11-Sep-13,57500.00,58100.00,57400.00,57800.00,263120
